id,user_id,store_id,distance,order_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,special,eval_set,reordered
977165,102254,5,1.9797352127877303,2847785,86,3,19,4.0,45578,6,0,train,1
977166,102254,5,1.9797352127877303,2847785,86,3,19,4.0,31506,7,0,test,1
977167,102254,5,1.9797352127877303,2847785,86,3,19,4.0,29668,8,15,train,1
977168,102254,5,1.9797352127877303,2847785,86,3,19,4.0,27104,9,50,train,0
977169,102254,5,1.9797352127877303,2847785,86,3,19,4.0,12845,10,30,train,1
977170,102254,5,1.9797352127877303,2847785,86,3,19,4.0,38180,11,15,test,1
9683,102254,5,1.9797352127877303,28317,89,0,18,3.0,43352,1,0,train,1
9684,102254,5,1.9797352127877303,28317,89,0,18,3.0,35784,2,0,train,1
9685,102254,5,1.9797352127877303,28317,89,0,18,3.0,5991,3,50,test,1
9686,102254,5,1.9797352127877303,28317,89,0,18,3.0,38739,4,50,train,1
9687,102254,5,1.9797352127877303,28317,89,0,18,3.0,10644,5,0,train,1
9688,102254,5,1.9797352127877303,28317,89,0,18,3.0,36389,6,50,train,1
9689,102254,5,1.9797352127877303,28317,89,0,18,3.0,20920,7,0,train,1
9690,102254,5,1.9797352127877303,28317,89,0,18,3.0,4605,8,15,test,1
9691,102254,5,1.9797352127877303,28317,89,0,18,3.0,41588,9,0,train,0
1088132,102254,5,1.9797352127877303,3174791,97,1,13,4.0,45,1,15,train,1
1088133,102254,5,1.9797352127877303,3174791,97,1,13,4.0,37357,2,15,train,1
1088134,102254,5,1.9797352127877303,3174791,97,1,13,4.0,19650,3,0,train,1
1088135,102254,5,1.9797352127877303,3174791,97,1,13,4.0,19970,4,15,train,0
1088136,102254,5,1.9797352127877303,3174791,97,1,13,4.0,11448,5,0,test,1
1088137,102254,5,1.9797352127877303,3174791,97,1,13,4.0,43352,6,0,train,1
1088138,102254,5,1.9797352127877303,3174791,97,1,13,4.0,35784,7,50,train,1
1088139,102254,5,1.9797352127877303,3174791,97,1,13,4.0,41220,8,50,train,0
1088140,102254,5,1.9797352127877303,3174791,97,1,13,4.0,40706,9,0,train,1
1088141,102254,5,1.9797352127877303,3174791,97,1,13,4.0,48679,10,0,test,1
1088142,102254,5,1.9797352127877303,3174791,97,1,13,4.0,34049,11,0,train,1
358519,102254,5,1.9797352127877303,1050165,98,3,7,2.0,35784,1,30,train,1
358520,102254,5,1.9797352127877303,1050165,98,3,7,2.0,43662,2,0,train,1
358521,102254,5,1.9797352127877303,1050165,98,3,7,2.0,41588,3,30,test,1
358522,102254,5,1.9797352127877303,1050165,98,3,7,2.0,48205,4,0,train,1
358523,102254,5,1.9797352127877303,1050165,98,3,7,2.0,43014,5,0,train,1
358524,102254,5,1.9797352127877303,1050165,98,3,7,2.0,40279,6,30,test,0
358525,102254,5,1.9797352127877303,1050165,98,3,7,2.0,14678,7,0,train,0
358526,102254,5,1.9797352127877303,1050165,98,3,7,2.0,32734,8,50,train,0
358527,102254,5,1.9797352127877303,1050165,98,3,7,2.0,46979,9,15,test,0
358528,102254,5,1.9797352127877303,1050165,98,3,7,2.0,4210,10,50,train,0
358529,102254,5,1.9797352127877303,1050165,98,3,7,2.0,33731,11,30,train,1
358530,102254,5,1.9797352127877303,1050165,98,3,7,2.0,20034,12,15,train,0
358531,102254,5,1.9797352127877303,1050165,98,3,7,2.0,43352,13,0,train,1
963057,102254,6,1.5292840277898552,2805124,1,1,10,,11448,1,0,train,0
963058,102254,6,1.5292840277898552,2805124,1,1,10,,26209,2,0,train,0
963059,102254,6,1.5292840277898552,2805124,1,1,10,,17619,3,50,train,0
963060,102254,6,1.5292840277898552,2805124,1,1,10,,11526,4,30,test,0
963061,102254,6,1.5292840277898552,2805124,1,1,10,,2846,5,0,train,0
963062,102254,6,1.5292840277898552,2805124,1,1,10,,49683,6,0,train,0
963063,102254,6,1.5292840277898552,2805124,1,1,10,,3142,7,0,train,0
963064,102254,6,1.5292840277898552,2805124,1,1,10,,45150,8,50,train,0
963065,102254,6,1.5292840277898552,2805124,1,1,10,,32299,9,0,train,0
963066,102254,6,1.5292840277898552,2805124,1,1,10,,40545,10,0,test,0
198474,102254,6,1.5292840277898552,580271,2,3,14,2.0,40256,1,50,train,0
198475,102254,6,1.5292840277898552,580271,2,3,14,2.0,47766,2,30,train,0
198476,102254,6,1.5292840277898552,580271,2,3,14,2.0,41950,3,30,train,0
198477,102254,6,1.5292840277898552,580271,2,3,14,2.0,18352,4,15,train,0
1164568,102254,6,1.5292840277898552,3397495,4,4,23,5.0,940,1,0,train,0
1164569,102254,6,1.5292840277898552,3397495,4,4,23,5.0,47144,2,0,train,0
1164570,102254,6,1.5292840277898552,3397495,4,4,23,5.0,11448,3,0,train,1
1164571,102254,6,1.5292840277898552,3397495,4,4,23,5.0,40545,4,0,test,1
1164572,102254,6,1.5292840277898552,3397495,4,4,23,5.0,19650,5,50,train,0
1164573,102254,6,1.5292840277898552,3397495,4,4,23,5.0,48395,6,15,train,0
1164574,102254,6,1.5292840277898552,3397495,4,4,23,5.0,39116,7,15,train,0
1164575,102254,6,1.5292840277898552,3397495,4,4,23,5.0,36135,8,0,train,0
1164576,102254,6,1.5292840277898552,3397495,4,4,23,5.0,18531,9,0,test,0
1164577,102254,6,1.5292840277898552,3397495,4,4,23,5.0,45682,10,30,train,0
1164578,102254,6,1.5292840277898552,3397495,4,4,23,5.0,11913,11,30,train,0
1164579,102254,6,1.5292840277898552,3397495,4,4,23,5.0,4605,12,0,train,0
1164580,102254,6,1.5292840277898552,3397495,4,4,23,5.0,32864,13,30,test,0
1164581,102254,6,1.5292840277898552,3397495,4,4,23,5.0,30489,14,0,train,0
1164582,102254,6,1.5292840277898552,3397495,4,4,23,5.0,13198,15,0,test,0
1164583,102254,6,1.5292840277898552,3397495,4,4,23,5.0,47766,16,0,train,1
1164584,102254,6,1.5292840277898552,3397495,4,4,23,5.0,21096,17,30,test,0
1164585,102254,6,1.5292840277898552,3397495,4,4,23,5.0,26497,18,0,train,0
816325,102254,6,1.5292840277898552,2380990,13,1,15,2.0,36135,1,0,train,1
816326,102254,6,1.5292840277898552,2380990,13,1,15,2.0,48395,2,30,train,1
816327,102254,6,1.5292840277898552,2380990,13,1,15,2.0,32412,3,50,train,1
816328,102254,6,1.5292840277898552,2380990,13,1,15,2.0,10749,4,0,train,0
816329,102254,6,1.5292840277898552,2380990,13,1,15,2.0,30489,5,50,train,1
816330,102254,6,1.5292840277898552,2380990,13,1,15,2.0,49683,6,30,train,1
816331,102254,6,1.5292840277898552,2380990,13,1,15,2.0,25890,7,0,test,1
816332,102254,6,1.5292840277898552,2380990,13,1,15,2.0,22164,8,0,train,0
816333,102254,6,1.5292840277898552,2380990,13,1,15,2.0,28622,9,15,train,1
816334,102254,6,1.5292840277898552,2380990,13,1,15,2.0,38164,10,0,train,0
816335,102254,6,1.5292840277898552,2380990,13,1,15,2.0,43352,11,0,train,0
816336,102254,6,1.5292840277898552,2380990,13,1,15,2.0,40545,12,0,train,1
816337,102254,6,1.5292840277898552,2380990,13,1,15,2.0,15937,13,0,test,1
936263,102254,6,1.5292840277898552,2729856,32,3,15,7.0,22935,1,15,train,1
936264,102254,6,1.5292840277898552,2729856,32,3,15,7.0,34358,2,30,train,1
936265,102254,6,1.5292840277898552,2729856,32,3,15,7.0,12797,3,50,train,0
936266,102254,6,1.5292840277898552,2729856,32,3,15,7.0,7021,4,0,train,0
936267,102254,6,1.5292840277898552,2729856,32,3,15,7.0,30305,5,50,train,0
936268,102254,6,1.5292840277898552,2729856,32,3,15,7.0,33731,6,0,train,1
936269,102254,6,1.5292840277898552,2729856,32,3,15,7.0,14958,7,30,train,0
936270,102254,6,1.5292840277898552,2729856,32,3,15,7.0,36135,8,0,train,1
936271,102254,6,1.5292840277898552,2729856,32,3,15,7.0,48205,9,15,train,1
936272,102254,6,1.5292840277898552,2729856,32,3,15,7.0,39993,10,30,train,1
1055451,102254,6,1.5292840277898552,3077886,43,3,8,4.0,22031,1,0,train,0
1055452,102254,6,1.5292840277898552,3077886,43,3,8,4.0,48885,2,0,train,0
1055453,102254,6,1.5292840277898552,3077886,43,3,8,4.0,31897,3,30,train,0
1055454,102254,6,1.5292840277898552,3077886,43,3,8,4.0,43789,4,0,train,1
1055455,102254,6,1.5292840277898552,3077886,43,3,8,4.0,43014,5,0,train,1
1055456,102254,6,1.5292840277898552,3077886,43,3,8,4.0,33352,6,0,train,1
1055457,102254,6,1.5292840277898552,3077886,43,3,8,4.0,35821,7,0,train,1
1055458,102254,6,1.5292840277898552,3077886,43,3,8,4.0,45578,8,0,train,1
1055459,102254,6,1.5292840277898552,3077886,43,3,8,4.0,35263,9,30,train,0
1055460,102254,6,1.5292840277898552,3077886,43,3,8,4.0,43673,10,50,test,0
621774,102254,6,1.5292840277898552,1819168,50,5,13,7.0,43352,1,0,train,1
621775,102254,6,1.5292840277898552,1819168,50,5,13,7.0,29650,2,0,test,1
621776,102254,6,1.5292840277898552,1819168,50,5,13,7.0,10749,3,0,train,1
621777,102254,6,1.5292840277898552,1819168,50,5,13,7.0,40408,4,50,train,1
621778,102254,6,1.5292840277898552,1819168,50,5,13,7.0,35784,5,0,train,1
1106564,102254,6,1.5292840277898552,3231687,55,0,15,0.0,11448,1,0,test,1
1106565,102254,6,1.5292840277898552,3231687,55,0,15,0.0,43352,2,15,train,1
1106566,102254,6,1.5292840277898552,3231687,55,0,15,0.0,25890,3,30,test,1
1106567,102254,6,1.5292840277898552,3231687,55,0,15,0.0,10749,4,30,test,1
1106568,102254,6,1.5292840277898552,3231687,55,0,15,0.0,15290,5,0,test,1
1106569,102254,6,1.5292840277898552,3231687,55,0,15,0.0,4163,6,15,train,1
1075175,102254,6,1.5292840277898552,3135227,58,6,14,5.0,19650,1,0,train,1
1075176,102254,6,1.5292840277898552,3135227,58,6,14,5.0,40708,2,30,test,0
1075177,102254,6,1.5292840277898552,3135227,58,6,14,5.0,34243,3,0,test,1
1075178,102254,6,1.5292840277898552,3135227,58,6,14,5.0,30855,4,50,train,0
1075179,102254,6,1.5292840277898552,3135227,58,6,14,5.0,25890,5,0,train,1
403252,102254,6,1.5292840277898552,1179945,63,1,21,1.0,47621,1,15,train,1
403253,102254,6,1.5292840277898552,1179945,63,1,21,1.0,35821,2,0,test,1
403254,102254,6,1.5292840277898552,1179945,63,1,21,1.0,43352,3,0,train,1
403255,102254,6,1.5292840277898552,1179945,63,1,21,1.0,10243,4,30,train,0
403256,102254,6,1.5292840277898552,1179945,63,1,21,1.0,31066,5,50,train,0
403257,102254,6,1.5292840277898552,1179945,63,1,21,1.0,11526,6,15,train,1
501462,102254,6,1.5292840277898552,1463975,80,1,14,5.0,23165,1,0,train,1
501463,102254,6,1.5292840277898552,1463975,80,1,14,5.0,35784,2,15,train,1
501464,102254,6,1.5292840277898552,1463975,80,1,14,5.0,11448,3,0,train,1
501465,102254,6,1.5292840277898552,1463975,80,1,14,5.0,9076,4,0,train,1
501466,102254,6,1.5292840277898552,1463975,80,1,14,5.0,8021,5,15,test,0
501467,102254,6,1.5292840277898552,1463975,80,1,14,5.0,43014,6,0,test,1
501468,102254,6,1.5292840277898552,1463975,80,1,14,5.0,35821,7,0,train,1
501469,102254,6,1.5292840277898552,1463975,80,1,14,5.0,27959,8,50,train,0
1129494,102254,6,1.5292840277898552,3298149,90,3,23,3.0,43662,1,0,train,1
1129495,102254,6,1.5292840277898552,3298149,90,3,23,3.0,8518,2,0,train,1
1129496,102254,6,1.5292840277898552,3298149,90,3,23,3.0,248,3,0,train,1
1129497,102254,6,1.5292840277898552,3298149,90,3,23,3.0,49075,4,30,train,1
1129498,102254,6,1.5292840277898552,3298149,90,3,23,3.0,2846,5,0,train,1
1091207,102254,6,1.5292840277898552,3184477,99,5,8,2.0,36135,1,50,train,1
1091208,102254,6,1.5292840277898552,3184477,99,5,8,2.0,31506,2,30,train,1
1091209,102254,6,1.5292840277898552,3184477,99,5,8,2.0,23139,3,30,test,1
1091210,102254,6,1.5292840277898552,3184477,99,5,8,2.0,43014,4,0,train,1
1091211,102254,6,1.5292840277898552,3184477,99,5,8,2.0,4605,5,0,train,1
1091212,102254,6,1.5292840277898552,3184477,99,5,8,2.0,26036,6,30,test,0
1091213,102254,6,1.5292840277898552,3184477,99,5,8,2.0,5876,7,0,train,1
1091214,102254,6,1.5292840277898552,3184477,99,5,8,2.0,8518,8,0,train,1
1091215,102254,6,1.5292840277898552,3184477,99,5,8,2.0,46294,9,30,train,0
1091216,102254,6,1.5292840277898552,3184477,99,5,8,2.0,45,10,30,train,1
1091217,102254,6,1.5292840277898552,3184477,99,5,8,2.0,39475,11,0,train,1
196974,102254,7,1.5420704026196164,575905,7,1,13,4.0,39116,1,0,train,1
196975,102254,7,1.5420704026196164,575905,7,1,13,4.0,12392,2,0,train,0
196976,102254,7,1.5420704026196164,575905,7,1,13,4.0,47144,3,15,train,1
196977,102254,7,1.5420704026196164,575905,7,1,13,4.0,33731,4,0,train,1
196978,102254,7,1.5420704026196164,575905,7,1,13,4.0,24830,5,50,train,0
196979,102254,7,1.5420704026196164,575905,7,1,13,4.0,21927,6,50,test,0
196980,102254,7,1.5420704026196164,575905,7,1,13,4.0,15937,7,0,train,1
196981,102254,7,1.5420704026196164,575905,7,1,13,4.0,40593,8,30,test,0
196982,102254,7,1.5420704026196164,575905,7,1,13,4.0,23516,9,50,train,0
196983,102254,7,1.5420704026196164,575905,7,1,13,4.0,18308,10,15,train,0
196984,102254,7,1.5420704026196164,575905,7,1,13,4.0,34574,11,15,train,0
196985,102254,7,1.5420704026196164,575905,7,1,13,4.0,23537,12,15,train,0
456984,102254,7,1.5420704026196164,1335842,12,6,17,1.0,16987,1,30,train,0
456985,102254,7,1.5420704026196164,1335842,12,6,17,1.0,12392,2,50,train,1
456986,102254,7,1.5420704026196164,1335842,12,6,17,1.0,3464,3,15,train,0
456987,102254,7,1.5420704026196164,1335842,12,6,17,1.0,41787,4,0,train,0
456988,102254,7,1.5420704026196164,1335842,12,6,17,1.0,12845,5,30,train,0
456989,102254,7,1.5420704026196164,1335842,12,6,17,1.0,18370,6,30,train,0
456990,102254,7,1.5420704026196164,1335842,12,6,17,1.0,21616,7,15,test,0
985831,102254,7,1.5420704026196164,2873185,34,3,15,5.0,39116,1,30,train,1
985832,102254,7,1.5420704026196164,2873185,34,3,15,5.0,11448,2,15,train,1
985833,102254,7,1.5420704026196164,2873185,34,3,15,5.0,31215,3,0,train,1
985834,102254,7,1.5420704026196164,2873185,34,3,15,5.0,39275,4,0,train,1
985835,102254,7,1.5420704026196164,2873185,34,3,15,5.0,45578,5,0,train,1
985836,102254,7,1.5420704026196164,2873185,34,3,15,5.0,22164,6,0,train,1
985837,102254,7,1.5420704026196164,2873185,34,3,15,5.0,47621,7,0,test,0
985838,102254,7,1.5420704026196164,2873185,34,3,15,5.0,39993,8,15,test,1
985839,102254,7,1.5420704026196164,2873185,34,3,15,5.0,30489,9,0,train,1
985840,102254,7,1.5420704026196164,2873185,34,3,15,5.0,32864,10,15,train,1
985841,102254,7,1.5420704026196164,2873185,34,3,15,5.0,16521,11,0,train,0
985842,102254,7,1.5420704026196164,2873185,34,3,15,5.0,4605,12,0,train,1
985843,102254,7,1.5420704026196164,2873185,34,3,15,5.0,21037,13,30,test,0
985844,102254,7,1.5420704026196164,2873185,34,3,15,5.0,16823,14,0,train,0
985845,102254,7,1.5420704026196164,2873185,34,3,15,5.0,35784,15,0,train,1
985846,102254,7,1.5420704026196164,2873185,34,3,15,5.0,43076,16,15,test,0
176326,102254,7,1.5420704026196164,514148,52,3,14,4.0,23165,1,0,train,1
176327,102254,7,1.5420704026196164,514148,52,3,14,4.0,16462,2,30,test,0
176328,102254,7,1.5420704026196164,514148,52,3,14,4.0,43352,3,0,test,1
176329,102254,7,1.5420704026196164,514148,52,3,14,4.0,11448,4,15,train,1
176330,102254,7,1.5420704026196164,514148,52,3,14,4.0,39116,5,15,train,1
176331,102254,7,1.5420704026196164,514148,52,3,14,4.0,32369,6,15,train,1
677274,102254,7,1.5420704026196164,1979223,67,5,10,3.0,5025,1,0,train,1
677275,102254,7,1.5420704026196164,1979223,67,5,10,3.0,25890,2,0,train,1
677276,102254,7,1.5420704026196164,1979223,67,5,10,3.0,35784,3,0,train,1
417780,102254,7,1.5420704026196164,1222641,70,4,12,3.0,49683,1,0,train,1
417781,102254,7,1.5420704026196164,1222641,70,4,12,3.0,14197,2,30,train,1
417782,102254,7,1.5420704026196164,1222641,70,4,12,3.0,43129,3,30,test,1
417783,102254,7,1.5420704026196164,1222641,70,4,12,3.0,43789,4,30,train,1
417784,102254,7,1.5420704026196164,1222641,70,4,12,3.0,8518,5,15,test,1
417785,102254,7,1.5420704026196164,1222641,70,4,12,3.0,44359,6,15,train,0
417786,102254,7,1.5420704026196164,1222641,70,4,12,3.0,10749,7,0,train,1
417787,102254,7,1.5420704026196164,1222641,70,4,12,3.0,15392,8,50,train,0
417788,102254,7,1.5420704026196164,1222641,70,4,12,3.0,43352,9,0,test,1
1098672,102254,7,1.5420704026196164,3206751,82,4,17,3.0,35784,1,0,train,1
1098673,102254,7,1.5420704026196164,3206751,82,4,17,3.0,43352,2,0,train,1
1098674,102254,7,1.5420704026196164,3206751,82,4,17,3.0,24852,3,0,train,1
1098675,102254,7,1.5420704026196164,3206751,82,4,17,3.0,31215,4,0,train,1
1098676,102254,7,1.5420704026196164,3206751,82,4,17,3.0,20632,5,15,test,1
1098677,102254,7,1.5420704026196164,3206751,82,4,17,3.0,13629,6,0,test,1
1098678,102254,7,1.5420704026196164,3206751,82,4,17,3.0,47626,7,0,train,1
1098679,102254,7,1.5420704026196164,3206751,82,4,17,3.0,7969,8,15,train,0
1098680,102254,7,1.5420704026196164,3206751,82,4,17,3.0,15937,9,0,test,1
1098681,102254,7,1.5420704026196164,3206751,82,4,17,3.0,21403,10,50,train,0
1098682,102254,7,1.5420704026196164,3206751,82,4,17,3.0,3464,11,50,train,1
1098683,102254,7,1.5420704026196164,3206751,82,4,17,3.0,49683,12,30,train,1
1098684,102254,7,1.5420704026196164,3206751,82,4,17,3.0,38164,13,0,train,1
754586,102254,7,1.5420704026196164,2200012,92,0,16,2.0,6567,1,15,train,1
754587,102254,7,1.5420704026196164,2200012,92,0,16,2.0,7371,2,0,train,1
754588,102254,7,1.5420704026196164,2200012,92,0,16,2.0,23219,3,0,train,1
754589,102254,7,1.5420704026196164,2200012,92,0,16,2.0,24518,4,0,train,1
754590,102254,7,1.5420704026196164,2200012,92,0,16,2.0,28930,5,15,train,1
754591,102254,7,1.5420704026196164,2200012,92,0,16,2.0,43352,6,0,train,1
754592,102254,7,1.5420704026196164,2200012,92,0,16,2.0,46962,7,15,test,0
754593,102254,7,1.5420704026196164,2200012,92,0,16,2.0,17862,8,0,train,1
754594,102254,7,1.5420704026196164,2200012,92,0,16,2.0,9327,9,50,train,0
754595,102254,7,1.5420704026196164,2200012,92,0,16,2.0,34049,10,0,train,1
754596,102254,7,1.5420704026196164,2200012,92,0,16,2.0,40396,11,0,train,1
754597,102254,7,1.5420704026196164,2200012,92,0,16,2.0,5025,12,0,train,1
754598,102254,7,1.5420704026196164,2200012,92,0,16,2.0,10749,13,0,train,1
754599,102254,7,1.5420704026196164,2200012,92,0,16,2.0,29650,14,0,train,1
754600,102254,7,1.5420704026196164,2200012,92,0,16,2.0,35321,15,15,train,0
754601,102254,7,1.5420704026196164,2200012,92,0,16,2.0,24179,16,30,train,0
754602,102254,7,1.5420704026196164,2200012,92,0,16,2.0,48595,17,50,train,0
754603,102254,7,1.5420704026196164,2200012,92,0,16,2.0,6348,18,30,train,0
1159260,102254,7,1.5420704026196164,3382203,94,4,21,2.0,35784,1,0,train,1
1159261,102254,7,1.5420704026196164,3382203,94,4,21,2.0,43662,2,0,train,1
1159262,102254,7,1.5420704026196164,3382203,94,4,21,2.0,39024,3,30,train,1
1159263,102254,7,1.5420704026196164,3382203,94,4,21,2.0,4605,4,15,train,1
1159264,102254,7,1.5420704026196164,3382203,94,4,21,2.0,15937,5,30,train,1
1159265,102254,7,1.5420704026196164,3382203,94,4,21,2.0,36135,6,0,train,1
1159266,102254,7,1.5420704026196164,3382203,94,4,21,2.0,34049,7,0,train,1
1159267,102254,7,1.5420704026196164,3382203,94,4,21,2.0,48745,8,15,train,0
1159268,102254,7,1.5420704026196164,3382203,94,4,21,2.0,43506,9,15,train,0
1159269,102254,7,1.5420704026196164,3382203,94,4,21,2.0,43789,10,0,train,1
1159270,102254,7,1.5420704026196164,3382203,94,4,21,2.0,27171,11,30,test,0
548868,102254,8,1.1986896063272827,1604621,8,0,17,6.0,11448,1,0,train,1
548869,102254,8,1.1986896063272827,1604621,8,0,17,6.0,31215,2,30,train,0
548870,102254,8,1.1986896063272827,1604621,8,0,17,6.0,39275,3,0,test,0
548871,102254,8,1.1986896063272827,1604621,8,0,17,6.0,9366,4,30,train,0
548872,102254,8,1.1986896063272827,1604621,8,0,17,6.0,43789,5,0,train,0
548873,102254,8,1.1986896063272827,1604621,8,0,17,6.0,33731,6,0,train,1
548874,102254,8,1.1986896063272827,1604621,8,0,17,6.0,43014,7,15,train,1
548875,102254,8,1.1986896063272827,1604621,8,0,17,6.0,20632,8,0,train,0
548876,102254,8,1.1986896063272827,1604621,8,0,17,6.0,24279,9,15,train,0
548877,102254,8,1.1986896063272827,1604621,8,0,17,6.0,18288,10,50,test,0
548878,102254,8,1.1986896063272827,1604621,8,0,17,6.0,38003,11,30,train,0
548879,102254,8,1.1986896063272827,1604621,8,0,17,6.0,43889,12,0,train,0
959581,102254,8,1.1986896063272827,2795875,15,0,21,3.0,11448,1,0,train,1
959582,102254,8,1.1986896063272827,2795875,15,0,21,3.0,47144,2,0,train,1
959583,102254,8,1.1986896063272827,2795875,15,0,21,3.0,8309,3,30,test,1
959584,102254,8,1.1986896063272827,2795875,15,0,21,3.0,27668,4,30,train,1
959585,102254,8,1.1986896063272827,2795875,15,0,21,3.0,12409,5,30,train,0
959586,102254,8,1.1986896063272827,2795875,15,0,21,3.0,37029,6,0,train,0
959587,102254,8,1.1986896063272827,2795875,15,0,21,3.0,47325,7,15,train,0
959588,102254,8,1.1986896063272827,2795875,15,0,21,3.0,25087,8,30,train,0
959589,102254,8,1.1986896063272827,2795875,15,0,21,3.0,43014,9,0,train,1
959590,102254,8,1.1986896063272827,2795875,15,0,21,3.0,2314,10,30,train,0
959591,102254,8,1.1986896063272827,2795875,15,0,21,3.0,43789,11,0,train,1
1150811,102254,8,1.1986896063272827,3359107,27,4,17,2.0,6799,1,0,train,0
1150812,102254,8,1.1986896063272827,3359107,27,4,17,2.0,11123,2,15,train,0
1150813,102254,8,1.1986896063272827,3359107,27,4,17,2.0,43789,3,30,test,1
1150814,102254,8,1.1986896063272827,3359107,27,4,17,2.0,47345,4,30,train,0
1150815,102254,8,1.1986896063272827,3359107,27,4,17,2.0,42701,5,30,train,0
1150816,102254,8,1.1986896063272827,3359107,27,4,17,2.0,45682,6,50,train,1
1015482,102254,8,1.1986896063272827,2957985,36,5,15,4.0,37029,1,30,train,1
1015483,102254,8,1.1986896063272827,2957985,36,5,15,4.0,39984,2,0,test,1
1015484,102254,8,1.1986896063272827,2957985,36,5,15,4.0,8518,3,15,test,1
1015485,102254,8,1.1986896063272827,2957985,36,5,15,4.0,34335,4,15,train,1
1015486,102254,8,1.1986896063272827,2957985,36,5,15,4.0,34050,5,30,test,0
1015487,102254,8,1.1986896063272827,2957985,36,5,15,4.0,16797,6,0,train,0
1015488,102254,8,1.1986896063272827,2957985,36,5,15,4.0,39275,7,30,train,1
1015489,102254,8,1.1986896063272827,2957985,36,5,15,4.0,10305,8,50,train,0
746882,102254,8,1.1986896063272827,2179018,45,6,16,2.0,31215,1,15,train,1
746883,102254,8,1.1986896063272827,2179018,45,6,16,2.0,28622,2,30,train,1
746884,102254,8,1.1986896063272827,2179018,45,6,16,2.0,35784,3,0,train,1
746885,102254,8,1.1986896063272827,2179018,45,6,16,2.0,38704,4,30,train,0
746886,102254,8,1.1986896063272827,2179018,45,6,16,2.0,31471,5,0,train,1
746887,102254,8,1.1986896063272827,2179018,45,6,16,2.0,9648,6,50,train,0
746888,102254,8,1.1986896063272827,2179018,45,6,16,2.0,43014,7,0,train,1
746889,102254,8,1.1986896063272827,2179018,45,6,16,2.0,7649,8,15,train,1
746890,102254,8,1.1986896063272827,2179018,45,6,16,2.0,46642,9,15,train,0
746891,102254,8,1.1986896063272827,2179018,45,6,16,2.0,40992,10,15,train,0
746892,102254,8,1.1986896063272827,2179018,45,6,16,2.0,5068,11,30,train,0
1026719,102254,9,2.318512470526316,2989056,10,1,11,7.0,21137,1,0,train,0
1026720,102254,9,2.318512470526316,2989056,10,1,11,7.0,26717,2,15,train,0
1026721,102254,9,2.318512470526316,2989056,10,1,11,7.0,23579,3,50,train,1
1026722,102254,9,2.318512470526316,2989056,10,1,11,7.0,28849,4,30,train,0
1026723,102254,9,2.318512470526316,2989056,10,1,11,7.0,4605,5,0,test,1
1026724,102254,9,2.318512470526316,2989056,10,1,11,7.0,40706,6,0,train,0
1026725,102254,9,2.318512470526316,2989056,10,1,11,7.0,26209,7,0,train,1
1026726,102254,9,2.318512470526316,2989056,10,1,11,7.0,37197,8,0,train,0
1026727,102254,9,2.318512470526316,2989056,10,1,11,7.0,35821,9,0,test,0
1026728,102254,9,2.318512470526316,2989056,10,1,11,7.0,43014,10,15,train,1
778131,102254,9,2.318512470526316,2269603,17,2,18,3.0,31886,1,0,test,0
778132,102254,9,2.318512470526316,2269603,17,2,18,3.0,11385,2,30,train,0
778133,102254,9,2.318512470526316,2269603,17,2,18,3.0,33731,3,0,test,1
778134,102254,9,2.318512470526316,2269603,17,2,18,3.0,45582,4,30,train,0
778135,102254,9,2.318512470526316,2269603,17,2,18,3.0,45200,5,50,train,0
778136,102254,9,2.318512470526316,2269603,17,2,18,3.0,890,6,0,train,0
778137,102254,9,2.318512470526316,2269603,17,2,18,3.0,4605,7,0,train,1
778138,102254,9,2.318512470526316,2269603,17,2,18,3.0,40408,8,30,train,0
778139,102254,9,2.318512470526316,2269603,17,2,18,3.0,4981,9,15,test,0
778140,102254,9,2.318512470526316,2269603,17,2,18,3.0,49075,10,0,test,0
778141,102254,9,2.318512470526316,2269603,17,2,18,3.0,7649,11,15,train,0
1054329,102254,9,2.318512470526316,3074530,28,3,16,6.0,22164,1,0,test,1
1054330,102254,9,2.318512470526316,3074530,28,3,16,6.0,31886,2,0,train,1
1054331,102254,9,2.318512470526316,3074530,28,3,16,6.0,35328,3,30,test,0
1054332,102254,9,2.318512470526316,3074530,28,3,16,6.0,19650,4,0,train,1
1054333,102254,9,2.318512470526316,3074530,28,3,16,6.0,43789,5,15,train,1
1054334,102254,9,2.318512470526316,3074530,28,3,16,6.0,39993,6,0,train,0
1054335,102254,9,2.318512470526316,3074530,28,3,16,6.0,11448,7,0,train,1
1054336,102254,9,2.318512470526316,3074530,28,3,16,6.0,31215,8,0,train,1
1054337,102254,9,2.318512470526316,3074530,28,3,16,6.0,31371,9,15,test,0
1054338,102254,9,2.318512470526316,3074530,28,3,16,6.0,6799,10,0,test,1
1026136,102254,9,2.318512470526316,2987371,29,5,16,2.0,9210,1,0,train,1
1026137,102254,9,2.318512470526316,2987371,29,5,16,2.0,19650,2,0,train,1
1026138,102254,9,2.318512470526316,2987371,29,5,16,2.0,42297,3,30,train,0
1026139,102254,9,2.318512470526316,2987371,29,5,16,2.0,4802,4,50,train,0
1026140,102254,9,2.318512470526316,2987371,29,5,16,2.0,20114,5,15,train,1
1026141,102254,9,2.318512470526316,2987371,29,5,16,2.0,4086,6,15,train,0
1026142,102254,9,2.318512470526316,2987371,29,5,16,2.0,31215,7,30,test,1
